tp,ngram,srr,tracs_d,tracs_c
0.11318087355534517, 0.08769109228304311, 0.13463877127221235, 0.10704168905585605, 0.09211966430920995
tp,ngram,srr,tracs_d,tracs_c
0.12468707400132775, 0.07511019775934824, 0.14497567541432255, 0.10163396855155922, 0.08901367637546535
