epsilon,results_10,results_100,results_tracs_c
2.0,0.7387886220679357,0.7084038072801982,0.5732900043510402
4.0,0.6134070509561664,0.6401788913146494,0.4427638238241876
6.0,0.5577912473044776,0.5720317273337485,0.29569963965686674
8.0,0.5085568391887144,0.5314232255285436,0.18987560936804176
10.0,0.43540555131940833,0.4851373364308975,0.1096830217318289
epsilon,results_10,results_100,results_tracs_c
